lccn,issn,notes and questions,objectid,pres_file,display_template,parentid,object_location,filename,image_small,image_thumb,object_pdf,title,"note (marc 521, 550)african americans|http://id.worldcat.org/fast/799558",publisher,publisher_uri,frequency,issuance_start,issuance_end,rightsstatement,rights,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,image_alt_text,contributing_institution,contributing_institution_uri,collectionid,type,format,language,creator,contributor,date,description,disclaimer,extent,genre,genre_uri,subject,subject_uri,location,location_uri,latitude,longitude,coordinates,chronological_subject,ark,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes
sn83025186,,,bystander1911081101,,complex,,,1911081101_1213.jp2,1911081101_1213_sm.jp2,1911081101_1213_th.jp2,1911081101.pdf,"Iowa State Bystander. volume 18, issue 09, August, 11, 1911",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1894,1916,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Ruff, Charles S.;Ruff, Thaddeus S.;Thompson, John L. (John Lay), 1869-1930",8/11/1911,"Contents included but are not limited to local news such as social visits, club meetings (notably the Des Moines Negro Lyceum), church services, and community events like picnics and rallies. There are reports on regional happenings including crop conditions, accidents, labor strikes, and political developments nationally and internationally. The paper features poetry by local writers, fashion advice for women, recipes, and advertisements for hair products, legal notices, and other services. It also covers historical commemorations, educational scholarships at the Iowa State Fair, and commentary on social issues affecting the black community, including crime and cooperation with law enforcement.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,African American churches; African American civic leaders; African American clergy; African American fraternal organizations; African Americans--Social life and customs; Lyceums; Clubs; Meetings; Community leadership; Community-based social services; Youth--Societies and clubs; African American political activists; African American politicians; Civil rights; Crime; African American police; Race relations; Race discrimination; Political candidates; Local elections; Political participation; African American students; African American teachers; African American educators; Educational fund raising; School contests; Scholarships; Public schools; Drake University; Iowa State University; Universities and colleges; Advertising; Poetry; African American poets; Fashion; Women's clothing; Advice columns; Cooking; Health; Public health campaigns; African Americans--Housing; Child welfare; Anniversaries; Memorial Day; Agriculture; African American newspapers; Freedom of the press,http://id.worldcat.org/fast/799090; http://id.worldcat.org/fast/799092; http://id.worldcat.org/fast/799094; http://id.worldcat.org/fast/1739137; http://id.worldcat.org/fast/799703; http://id.worldcat.org/fast/1004188; http://id.worldcat.org/fast/864940; http://id.worldcat.org/fast/1015496; http://id.worldcat.org/fast/871020; http://id.worldcat.org/fast/1199963; http://id.worldcat.org/fast/1183541; http://id.worldcat.org/fast/799307; http://id.worldcat.org/fast/799310; http://id.worldcat.org/fast/862627; http://id.worldcat.org/fast/882984; http://id.worldcat.org/fast/799305; http://id.worldcat.org/fast/1086509; http://id.worldcat.org/fast/1086465; http://id.worldcat.org/fast/1069218; http://id.worldcat.org/fast/1001239; http://id.worldcat.org/fast/1069386; http://id.worldcat.org/fast/799375; http://id.worldcat.org/fast/799384; http://id.worldcat.org/fast/799143; http://id.worldcat.org/fast/903460; http://id.worldcat.org/fast/1107270; http://id.worldcat.org/fast/1432095; http://id.worldcat.org/fast/1082942; http://id.worldcat.org/fast/539647; http://id.worldcat.org/fast/555992; http://id.worldcat.org/fast/1161597; http://id.worldcat.org/fast/797511; http://id.worldcat.org/fast/1423828; http://id.worldcat.org/fast/799304; http://id.worldcat.org/fast/921600; http://id.worldcat.org/fast/1178707; http://id.worldcat.org/fast/797973; http://id.worldcat.org/fast/1754966; http://id.worldcat.org/fast/952743; http://id.worldcat.org/fast/2072022; http://id.worldcat.org/fast/799626; http://id.worldcat.org/fast/854709; http://id.worldcat.org/fast/809757; http://id.worldcat.org/fast/1015889; http://id.worldcat.org/fast/801355; http://id.worldcat.org/fast/799278; http://id.worldcat.org/fast/934063,Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",,,,,,,,
,,,bystander1911081101i1,,child,bystander1911081101,,1911081101_1213.jp2,1911081101_1213_sm.jp2,1911081101_1213_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911081101i2,,child,bystander1911081101,,1911081101_1214.jp2,1911081101_1214_sm.jp2,1911081101_1214_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911081101i3,,child,bystander1911081101,,1911081101_1215.jp2,1911081101_1215_sm.jp2,1911081101_1215_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn83025186,,,bystander1911081801,,complex,,,1911081801_1217.jp2,1911081801_1217_sm.jp2,1911081801_1217_th.jp2,1911081801.pdf,"Iowa State Bystander. volume 18, issue 10, August, 18, 1911",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1894,1916,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Ruff, Charles S.;Ruff, Thaddeus S.;Thompson, John L. (John Lay), 1869-1930",8/18/1911,"Contents included but are not limited to aviation accidents, ymca news, local bargins, the wool bill, strike riots, issues in Mexico, local news and other topics.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,African Americans; Black people; Iowa--Buxton; African Americans--Housing; YMCA of the USA; Accidents; Iowa--Davenport; Farms; Mexico,http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/833880; http://id.worldcat.org/fast/1223978; http://id.worldcat.org/fast/799626; http://id.worldcat.org/fast/578335; http://id.worldcat.org/fast/795270; http://id.worldcat.org/fast/1207492; http://id.worldcat.org/fast/921422; http://id.worldcat.org/fast/1211700,Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",,,,,,,,
,,,bystander1911081801i1,,child,bystander1911081801,,1911081801_1217.jp2,1911081801_1217_sm.jp2,1911081801_1217_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911081801i2,,child,bystander1911081801,,1911081801_1218.jp2,1911081801_1218_sm.jp2,1911081801_1218_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911081801i3,,child,bystander1911081801,,1911081801_1219.jp2,1911081801_1219_sm.jp2,1911081801_1219_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911081801i4,,child,bystander1911081801,,1911081801_1220.jp2,1911081801_1220_sm.jp2,1911081801_1220_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn83025186,,,bystander1911082501,,complex,,,1911082501_1221.jp2,1911082501_1221_sm.jp2,1911082501_1221_th.jp2,1911082501.pdf,"Iowa State Bystander. volume 18, issue 11, August, 25, 1911",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1894,1916,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Ruff, Charles S.;Ruff, Thaddeus S.;Thompson, John L. (John Lay), 1869-1930",8/25/1911,"Contents included but are not limited to local news such as social visits, club meetings (notably the Dramatic Art Club and Negro Lyceum), church events, and community activities like picnics and rallies. There are reports on regional happenings including business league conventions, race relations commentary by W.E.B. Du Bois, and labor disputes such as strikes in Muscatine. The paper also covers national political news, including President Taft’s veto of a tariff bill and corruption investigations. Advertisements for hair products, real estate, and services appear alongside announcements about upcoming religious conventions and social gatherings. The tone reflects both community pride and engagement with broader racial, economic, and political issues affecting African Americans at the time.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,African Americans; African American business enterprises; African American civic leaders; African American educators; African American history; African American newspapers; African American political activists; African American press; African American teachers; African Americans--Education; African Americans--Race identity; African Americans--Social life and customs; African Americans--Politics and government; Accidents; National Negro Business League (U.S.); Race relations; Labor disputes; Strikes and lockouts; Advertising; Black newspapers; Drama; Lyceums; Social movements,http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/799060; http://id.worldcat.org/fast/799092; http://id.worldcat.org/fast/799143; http://id.worldcat.org/fast/1775604; http://id.worldcat.org/fast/799278; http://id.worldcat.org/fast/799307; http://id.worldcat.org/fast/799314; http://id.worldcat.org/fast/799384; http://id.worldcat.org/fast/799600; http://id.worldcat.org/fast/799666; http://id.worldcat.org/fast/799703; http://id.worldcat.org/fast/799659; http://id.worldcat.org/fast/795270; http://id.worldcat.org/fast/701374; http://id.worldcat.org/fast/1086509; http://id.worldcat.org/fast/989929; http://id.worldcat.org/fast/1135030; http://id.worldcat.org/fast/797511; http://id.worldcat.org/fast/833736; http://id.worldcat.org/fast/1423879; http://id.worldcat.org/fast/1004188; http://id.worldcat.org/fast/1122657,Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",,,,,,,,
,,,bystander1911082501i1,,child,bystander1911082501,,1911082501_1221.jp2,1911082501_1221_sm.jp2,1911082501_1221_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911082501i2,,child,bystander1911082501,,1911082501_1222.jp2,1911082501_1222_sm.jp2,1911082501_1222_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911082501i3,,child,bystander1911082501,,1911082501_1223.jp2,1911082501_1223_sm.jp2,1911082501_1223_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911082501i4,,child,bystander1911082501,,1911082501_1224.jp2,1911082501_1224_sm.jp2,1911082501_1224_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn83025186,,,bystander1911090101,,complex,,,1911090101_1225.jp2,1911090101_1225_sm.jp2,1911090101_1225_th.jp2,1911090101.pdf,"Iowa State Bystander. volume 18, issue 12, September, 01, 1911",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1894,1916,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Ruff, Charles S.;Ruff, Thaddeus S.;Thompson, John L. (John Lay), 1869-1930",9/1/1911,"Contents included but are not limited to notable individuals, church activities, social clubs, educational conventions, and African American community affairs such as the National Association of Colored Teachers meeting and missionary society gatherings. The paper also covers incidents like fires, accidents, political developments, and innovations in transportation and communication. Additionally, it highlights cultural observations, personal stories, advertisements for services and products, and notices about real estate and legal matters. Throughout, there is a strong emphasis on African American progress, education, social uplift, and community organization, reflecting both local happenings and wider societal issues of the early 20th century.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,Accidents; African American business enterprises; African American churches; African American civic leaders; African American educators; African American history; African American newspapers; African American political activists; African American press; African American students; African American teachers; African American women; African Americans; African Americans--Civil rights; Clubs; Education; Iowa--Des Moines; Meetings; Missionaries; National Association of Colored Women (U.S.); Social change; Social service; Social justice,http://id.worldcat.org/fast/795270; http://id.worldcat.org/fast/799060; http://id.worldcat.org/fast/799090; http://id.worldcat.org/fast/799092; http://id.worldcat.org/fast/799143; http://id.worldcat.org/fast/1775604; http://id.worldcat.org/fast/799278; http://id.worldcat.org/fast/799307; http://id.worldcat.org/fast/799314; http://id.worldcat.org/fast/799375; http://id.worldcat.org/fast/799384; http://id.worldcat.org/fast/799438; http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/799575; http://id.worldcat.org/fast/864940; http://id.worldcat.org/fast/902499; http://id.worldcat.org/fast/1205836; http://id.worldcat.org/fast/1015496; http://id.worldcat.org/fast/1023720; http://id.worldcat.org/fast/639951; http://id.worldcat.org/fast/1122310; http://id.worldcat.org/fast/1123192; http://id.worldcat.org/fast/1122603,Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",,,,,,,,
,,,bystander1911090101i1,,child,bystander1911090101,,1911090101_1225.jp2,1911090101_1225_sm.jp2,1911090101_1225_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911090101i2,,child,bystander1911090101,,1911090101_1226.jp2,1911090101_1226_sm.jp2,1911090101_1226_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911090101i3,,child,bystander1911090101,,1911090101_1227.jp2,1911090101_1227_sm.jp2,1911090101_1227_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911090101i4,,child,bystander1911090101,,1911090101_1228.jp2,1911090101_1228_sm.jp2,1911090101_1228_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn83025186,,,bystander1911090801,,complex,,,1911090801_1229.jp2,1911090801_1229_sm.jp2,1911090801_1229_th.jp2,1911090801.pdf,"Iowa State Bystander. volume 18, issue 13, September, 08, 1911",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1894,1916,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Ruff, Charles S.;Ruff, Thaddeus S.;Thompson, John L. (John Lay), 1869-1930",9/8/1911,"Contents include but not limited to a series of local and regional reports. Des Moines social and church events are detailed, including missionary meetings, Sunday services, and club programs. Fraternal gatherings in Council Bluffs recount Knights and Daughters sessions, installations, and memorials for deceased members. Labor tensions and arbitration are described in Des Moines streetcar disputes, with an agreement to form a three person arbitration board. Muscatine reports strikebreaker imports and mobilization concerns. Keokuk publicity highlights construction of a massive hydro electric dam with dimensions and gate details. National items cover war scare diplomacy, an international wrestling match outcome, cholera deaths in Italy, and advances in aviation, and other topics.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,African Americans; Black people; Religion; Fraternal organizations; Labor; Public health; Education; Crime; Politics and government; Transportation; Public safety; Agriculture,http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/833880; http://id.worldcat.org/fast/1093763; http://id.worldcat.org/fast/1430375; http://id.worldcat.org/fast/989798; http://id.worldcat.org/fast/1082238; http://id.worldcat.org/fast/902499; http://id.worldcat.org/fast/882984; http://id.worldcat.org/fast/1919741; http://id.worldcat.org/fast/1155007; http://id.worldcat.org/fast/1745346; http://id.worldcat.org/fast/801355,Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",,,,,,,,
,,,bystander1911090801i1,,child,bystander1911090801,,1911090801_1229.jp2,1911090801_1229_sm.jp2,1911090801_1229_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911090801i2,,child,bystander1911090801,,1911090801_1230.jp2,1911090801_1230_sm.jp2,1911090801_1230_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911090801i3,,child,bystander1911090801,,1911090801_1231.jp2,1911090801_1231_sm.jp2,1911090801_1231_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1911090801i4,,child,bystander1911090801,,1911090801_1232.jp2,1911090801_1232_sm.jp2,1911090801_1232_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn83025186,,,bystander1911091501,,complex,,,1911091501_1233.jp2,1911091501_1233_sm.jp2,1911091501_1233_th.jp2,1911091501.pdf,"Iowa State Bystander. volume 18, issue 14, September, 15, 1911",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1894,1916,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Ruff, Charles S.;Ruff, Thaddeus S.;Thompson, John L. (John Lay), 1869-1930",9/15/1911,"Contents included but are not limited to local news such as social visits, church activities, educational updates, and community events like picnics and meetings of clubs and associations (e.g., Y.M.C.A., literary societies). The paper reports on regional religious conferences, notably the A.M.E. and Baptist associations, highlighting delegates, sermons, and organizational business. There are also broader articles on racial progress, education, and economic empowerment, including speeches by Booker T. Washington advocating racial pride and support for black-owned businesses. Additionally, it covers agricultural and industrial statistics, personal announcements, advertisements for local businesses, and notices about health remedies and legal matters. Overall, the document reflects the social, cultural, religious, and economic life of African Americans in early 20th-century Iowa and the Midwest.",,3 pages,Newspapers,http://vocab.getty.edu/aat/300026656,"Iowa--Des Moines; Local history; Cities and towns--Social life and customs; Youth--Societies and clubs; Clubs; Meetings; African American churches; African Methodist Episcopal Church; Baptists; African Americans; African Americans--Social life and customs; Race relations; African American history; Washington, Booker T., 1856-1915","http://id.worldcat.org/fast/1205836; http://id.worldcat.org/fast/1001400; http://id.worldcat.org/fast/861845; http://id.worldcat.org/fast/1183541; http://id.worldcat.org/fast/864940; http://id.worldcat.org/fast/1015496; http://id.worldcat.org/fast/799090; http://id.worldcat.org/fast/544497; http://id.worldcat.org/fast/827285; http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/799703; http://id.worldcat.org/fast/1086509; http://id.worldcat.org/fast/1775604; ; ; http://id.worldcat.org/fast/37174""",Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",,,,,,,,
